Model run 2021090612Z
Started looking for data at 17:00Z
Data complete at 17:05ZZ - Processing 2021090612Z Run 
Location;Valid;Forecast;Icon;Partday Icon;Partday Icon;Partday Icon;Partday Icon

DUNEDIN; Fri 10 Sep 2021; Rain, easing for a time in the afternoon. Westerlies, becoming fresh for a time in the afternoon.; Showers; Rain;Fine;Showers;Fine;
DUNEDIN; Sat 11 Sep 2021; Partly cloudy. Westerlies, easing to light winds in the morning.; PartCloudy; Fine;Cloudy;Cloudy;PartCloudy;
DUNEDIN; Sun 12 Sep 2021; Fine with high cloud. Northerly breezes, rising to strong northwesterlies in the morning.; PartCloudy; Fine;Wind;Wind;Wind;


CENTRAL OTAGO; Tue 07 Sep 2021; Partly cloudy with isolated showers, becoming widespread for a time in the afternoon and evening. Westerly breezes developing for a time in the afternoon and evening.; Showers; Showers;Fine;Showers;Showers;
CENTRAL OTAGO; Wed 08 Sep 2021; Cloudy with scattered rain, clearing to fine with a few clouds in the afternoon. Fresh westerlies, easing to a light breeze in the afternoon.; FewShowers; Showers;FewShowers;Cloudy;Fine;
CENTRAL OTAGO; Thu 09 Sep 2021; Mostly cloudy, with a few showers developing in the morning. Northwesterly breezes, becoming strong in the morning.; FewShowers; PartCloudy;Cloudy;Wind;Showers;
CENTRAL OTAGO; Fri 10 Sep 2021; Rain, easing to a few showers in the morning. Westerly breezes.; Showers; Rain;FewShowers;Showers;Fine;
CENTRAL OTAGO; Sat 11 Sep 2021; Mostly cloudy, with isolated showers developing east of Roxburgh in the evening. Light winds.; Cloudy; Cloudy;Cloudy;Cloudy;PartCloudy;
CENTRAL OTAGO; Sun 12 Sep 2021; A few showers, clearing in the evening, but remaining partly cloudy. Northerly breezes, rising to strong northwesterlies in the morning.; FewShowers; Fine;Wind;FewShowers;Wind;


CLUTHA; Tue 07 Sep 2021; Partly cloudy with isolated showers, becoming widespread for a time in the afternoon and evening. Northwesterly breezes, rising to fresh westerlies for a time in the afternoon and evening.; Showers; FewShowers;PartCloudy;Showers;Showers;
CLUTHA; Wed 08 Sep 2021; Cloudy with scattered rain, clearing in the afternoon, but remaining mostly cloudy. Strong westerlies, becoming fresh in the evening.; Wind; Wind;Wind;Wind;Wind;
CLUTHA; Thu 09 Sep 2021; Cloudy with scattered rain, clearing for a time in the afternoon, but remaining mostly cloudy. Strong westerlies, rising to gale northwesterlies for a time in the afternoon.; Wind; Showers;Wind;Wind;WindRain;
CLUTHA; Fri 10 Sep 2021; Rain, easing to a few showers in the morning. Fresh westerlies, easing in the evening.; FewShowers; Rain;PartCloudy;FewShowers;FewShowers;
CLUTHA; Sat 11 Sep 2021; Mostly cloudy, with isolated showers developing in the evening. Westerlies, easing to light winds in the evening.; Cloudy; PartCloudy;Cloudy;Cloudy;PartCloudy;
CLUTHA; Sun 12 Sep 2021; Cloudy, with a few showers developing in the morning. Northerly breezes, rising to strong northwesterlies in the morning.; FewShowers; Fine;Wind;FewShowers;Wind;


SOUTHLAND; Tue 07 Sep 2021; Cloudy with scattered rain, becoming widespread for a time in the afternoon and evening. Westerlies developing for a time in the afternoon and evening.; Showers; Showers;Showers;Rain;Showers;
SOUTHLAND; Wed 08 Sep 2021; Cloudy with scattered rain, clearing for a time in the afternoon and evening, but remaining mostly cloudy. Fresh westerlies.; Showers; Showers;Showers;Cloudy;Showers;
SOUTHLAND; Thu 09 Sep 2021; Cloudy with scattered rain, becoming widespread in the evening. Gale northwesterlies, easing to fresh westerlies in the evening.; Wind; Showers;Wind;Wind;Rain;
SOUTHLAND; Fri 10 Sep 2021; Showers, easing to patchy drizzle in the morning. Fresh westerlies, easing in the morning.; Showers; Showers;Drizzle;Showers;FewShowers;
SOUTHLAND; Sat 11 Sep 2021; Cloudy with patchy drizzle, clearing in the morning, but remaining mostly cloudy. Westerlies, turning northerly in the evening.; Cloudy; PartCloudy;Cloudy;Cloudy;PartCloudy;
SOUTHLAND; Sun 12 Sep 2021; Mostly cloudy, then showers developing in the morning. Fresh northerlies, rising to strong northwesterlies in the morning.; Showers; Cloudy;Wind;Showers;Wind;


CANTERBURY HIGH COUNTRY; Tue 07 Sep 2021; Showers, easing in the morning. Northwesterlies, becoming strong north of Arthur's Pass for a time in the afternoon and evening.; FewShowers; Showers;PartCloudy;FewShowers;FewShowers;
CANTERBURY HIGH COUNTRY; Wed 08 Sep 2021; A few showers, clearing to fine in the evening. Southwesterly breezes developing in the morning.; FewShowers; FewShowers;FewShowers;FewShowers;Fine;
CANTERBURY HIGH COUNTRY; Thu 09 Sep 2021; Partly cloudy with isolated showers. Northwesterlies, becoming strong in the morning.; FewShowers; FewShowers;FewShowers;Wind;Wind;
CANTERBURY HIGH COUNTRY; Fri 10 Sep 2021; Showers, easing to patchy drizzle about the divide for a time in the afternoon. Fresh northwesterlies, easing to westerly breezes in the morning.; Showers; Showers;Showers;Showers;Showers;
CANTERBURY HIGH COUNTRY; Sat 11 Sep 2021; Fine with a few clouds. Light winds.; PartCloudy; Cloudy;Fine;PartCloudy;Fine;
CANTERBURY HIGH COUNTRY; Sun 12 Sep 2021; A few showers. Northwesterlies, becoming strong in the morning.; FewShowers; FewShowers;PartCloudy;Wind;Wind;


SOUTHERN LAKES; Tue 07 Sep 2021; Cloudy with scattered rain. Northwesterly breezes developing for a time in the afternoon and evening.; Showers; Rain;Showers;Rain;Showers;
SOUTHERN LAKES; Wed 08 Sep 2021; Cloudy with scattered rain, clearing in the afternoon, but remaining mostly cloudy. Westerly breezes.; Showers; Showers;Showers;Cloudy;PartCloudy;
SOUTHERN LAKES; Thu 09 Sep 2021; Cloudy with scattered rain. Northwesterly breezes, becoming strong in the morning.; Showers; Showers;Showers;Wind;Wind;
SOUTHERN LAKES; Fri 10 Sep 2021; Rain, easing to isolated showers and fine breaks for a time in the afternoon. Light winds.; Showers; Rain;Fine;PartCloudy;Fine;
SOUTHERN LAKES; Sat 11 Sep 2021; Fine with a few clouds, becoming cloudy in the morning. Northerly breezes south of Wanaka developing in the evening.; Cloudy; Cloudy;Fine;Cloudy;Cloudy;
SOUTHERN LAKES; Sun 12 Sep 2021; Cloudy with scattered rain, becoming widespread in the morning. Northerlies, becoming fresh in the evening.; Showers; Showers;Showers;Rain;Rain;


FIORDLAND; Tue 07 Sep 2021; Showers, turning to rain south of Te Anau for a time in the afternoon and evening. Westerly breezes developing in the morning.; Rain; Showers;Rain;Rain;Rain;
FIORDLAND; Wed 08 Sep 2021; Cloudy with scattered rain, becoming widespread about the south coast in the evening. Westerlies.; Showers; Showers;Cloudy;Cloudy;Showers;
FIORDLAND; Thu 09 Sep 2021; Rain. Westerlies, rising to strong northwesterlies in the morning.; Rain; Rain;WindRain;Wind;Rain;
FIORDLAND; Fri 10 Sep 2021; Cloudy with scattered rain, turning to drizzle in the morning. Westerlies, easing to light winds in the evening.; Showers; Showers;Showers;Cloudy;Drizzle;
FIORDLAND; Sat 11 Sep 2021; Mostly cloudy, with patchy drizzle developing in the morning. Northwesterly breezes developing in the morning.; Cloudy; Cloudy;Cloudy;Cloudy;Cloudy;
FIORDLAND; Sun 12 Sep 2021; Showers, some heavy, easing in the morning. Fresh northerlies, rising to strong northwesterlies in the morning.; Showers; Rain;WindRain;Wind;Wind;
Finished at 17:16 Mon 06-Sep-2021 in 16 minutes.

